40,2016-04-04 22:16,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=1:e34=3:e55=4:e62=3:e69=6:e84=3:e89=1:e122=15,36
41,2016-04-05 13:56,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=4:e18=27:e32=4:e34=3:e55=45:e62=3:e65=1:e81=1:e84=8:e89=49:e92=5:e93=2:e115=1:e122=104,257
42,2016-04-05 14:34,10.0,DOS-ISMM HTTP Abnormal Status DOS,e11=1:e16=3:e18=38:e28=1:e32=2:e54=1:e55=36:e62=4:e65=3:e69=7:e84=8:e86=1:e89=47:e92=4:e115=2:e122=133,291
43,2016-04-05 16:34,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=26:e26=2:e32=3:e34=4:e54=2:e55=23:e62=3:e65=5:e69=2:e84=9:e89=22:e91=7:e92=2:e115=6:e122=62,178
44,2016-04-05 17:27,10.0,DOS-ISMM HTTP Abnormal Status DOS,e12=1:e18=32:e32=4:e34=2:e55=16:e62=4:e69=5:e84=12:e89=8:e92=2:e115=1:e118=1:e122=63,151
45,2016-04-05 18:23,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=11:e32=3:e55=19:e62=3:e69=6:e74=1:e84=8:e89=29:e115=1:e122=75,156
46,2016-04-05 18:26,10.0,DOS-ISMM HTTP Abnormal Status DOS,e18=9:e32=3:e34=1:e55=23:e62=3:e69=7:e74=1:e84=8:e89=28:e92=1:e122=65,149
47,2016-04-05 21:42,10.0,DOS-ISMM HTTP Abnormal Status DOS,e34=2:e55=3:e62=4:e69=9:e84=7:e89=3:e122=11,39
48,2016-04-05 22:25,10.0,DOS-ISMM HTTP Abnormal Status DOS,e15=1:e18=1:e29=1:e32=1:e34=2:e55=4:e62=3:e69=1:e84=8:e89=1:e122=5,28
49,2016-04-06 13:10,10.0,DOS-ISMM HTTP Abnormal Status DOS,e11=2:e18=23:e29=1:e30=8:e32=1:e34=3:e55=28:e62=3:e65=3:e69=2:e74=2:e84=6:e89=26:e90=1:e91=4:e92=3:e93=1:e115=8:e122=92,217
50,2016-04-06 13:37,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=1:e11=3:e16=5:e18=30:e28=1:e30=6:e32=1:e34=3:e55=31:e62=3:e65=1:e69=8:e74=1:e75=1:e84=1:e89=44:e91=1:e92=3:e115=3:e122=83,230
51,2016-04-06 13:54,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=1:e18=42:e32=2:e34=3:e55=37:e62=3:e65=8:e69=3:e71=1:e74=1:e75=4:e89=31:e91=1:e92=2:e93=1:e105=1:e115=10:e122=82,233
52,2016-04-06 14:17,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=1:e16=4:e18=22:e28=2:e32=2:e34=1:e55=24:e62=4:e66=1:e69=5:e74=1:e75=3:e84=3:e89=37:e92=5:e93=2:e98=1:e122=112,230
53,2016-04-06 14:20,10.0,DOS-ISMM HTTP Abnormal Status DOS,e15=1:e16=4:e18=25:e28=1:e32=2:e34=1:e55=29:e62=4:e65=1:e66=1:e69=8:e74=1:e75=4:e84=3:e89=37:e92=3:e93=1:e122=106,232
54,2016-04-06 14:41,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=1:e18=32:e34=3:e55=23:e62=4:e65=1:e69=7:e74=3:e75=5:e84=1:e89=37:e91=1:e92=2:e115=1:e122=93,214
55,2016-04-06 14:47,10.0,DOS-ISMM HTTP Abnormal Status DOS,e2=1:e18=33:e34=5:e55=25:e62=4:e65=1:e69=6:e74=1:e75=4:e84=1:e89=37:e91=2:e92=3:e115=3:e122=84,210
