id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
65,2016-05-12 10:35,10.0,ISMM-1 SNIPER -d allow_url_include=On (PHP 'php-cgi' query string parameter vul.B) WEB_APP_VULNERABILITY,47,e34,1,104,124,0.02127659574468085,0.0763883458634547,0.0016252839545415894
65,2016-05-12 10:35,10.0,ISMM-1 SNIPER -d allow_url_include=On (PHP 'php-cgi' query string parameter vul.B) WEB_APP_VULNERABILITY,47,e55,5,87,124,0.10638297872340426,0.15390243254361655,0.01637259920676772
65,2016-05-12 10:35,10.0,ISMM-1 SNIPER -d allow_url_include=On (PHP 'php-cgi' query string parameter vul.B) WEB_APP_VULNERABILITY,47,e69,17,120,124,0.3617021276595745,0.014240439114610285,0.005150797126561167
65,2016-05-12 10:35,10.0,ISMM-1 SNIPER -d allow_url_include=On (PHP 'php-cgi' query string parameter vul.B) WEB_APP_VULNERABILITY,47,e74,1,55,124,0.02127659574468085,0.3530589956679912,0.007511893524850877
65,2016-05-12 10:35,10.0,ISMM-1 SNIPER -d allow_url_include=On (PHP 'php-cgi' query string parameter vul.B) WEB_APP_VULNERABILITY,47,e122,13,105,124,0.2765957446808511,0.072232386092297,0.019979170621273638
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
66,2016-05-12 16:33,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,130,e18,27,78,124,0.2076923076923077,0.20132708247175465,0.04181408635951828
66,2016-05-12 16:33,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,130,e32,2,54,124,0.015384615384615385,0.3610279253392666,0.005554275774450256
66,2016-05-12 16:33,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,130,e34,2,104,124,0.015384615384615385,0.0763883458634547,0.0011752053209762264
66,2016-05-12 16:33,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,130,e55,12,87,124,0.09230769230769231,0.15390243254361655,0.014206378388641527
66,2016-05-12 16:33,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,130,e69,7,120,124,0.05384615384615385,0.014240439114610285,7.667928754020924E-4
66,2016-05-12 16:33,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,130,e74,1,55,124,0.007692307692307693,0.3530589956679912,0.0027158384282153173
66,2016-05-12 16:33,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,130,e89,10,75,124,0.07692307692307693,0.21836042177053502,0.016796955520810387
66,2016-05-12 16:33,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,130,e92,2,29,124,0.015384615384615385,0.631023687263279,0.009708056727127368
66,2016-05-12 16:33,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,130,e105,3,7,124,0.023076923076923078,1.2483236451479782,0.028807468734184116
66,2016-05-12 16:33,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,130,e115,2,12,124,0.015384615384615385,1.0142404391146103,0.015603699063301698
66,2016-05-12 16:33,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,130,e122,62,105,124,0.47692307692307695,0.072232386092297,0.03444929182863395
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
67,2016-05-13 13:54,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,250,e2,1,12,124,0.004,1.0142404391146103,0.0040569617564584414
67,2016-05-13 13:54,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,250,e16,1,7,124,0.004,1.2483236451479782,0.004993294580591913
67,2016-05-13 13:54,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,250,e18,27,78,124,0.108,0.20132708247175465,0.021743324906949503
67,2016-05-13 13:54,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,250,e26,2,20,124,0.008,0.7923916894982539,0.006339133515986031
67,2016-05-13 13:54,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,250,e28,2,15,124,0.008,0.9173304261065539,0.007338643408852432
67,2016-05-13 13:54,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,250,e34,6,104,124,0.024,0.0763883458634547,0.001833320300722913
67,2016-05-13 13:54,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,250,e54,1,6,124,0.004,1.3152704347785915,0.005261081739114366
67,2016-05-13 13:54,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,250,e55,35,87,124,0.14,0.15390243254361655,0.021546340556106318
67,2016-05-13 13:54,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,250,e56,1,14,124,0.004,0.9472936494839971,0.0037891745979359882
67,2016-05-13 13:54,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,250,e65,2,26,124,0.008,0.6784483371914171,0.005427586697531336
67,2016-05-13 13:54,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,250,e69,9,120,124,0.036,0.014240439114610285,5.126558081259702E-4
67,2016-05-13 13:54,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,250,e74,2,55,124,0.008,0.3530589956679912,0.0028244719653439296
67,2016-05-13 13:54,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,250,e84,6,81,124,0.024,0.1849366662835853,0.004438479990806047
67,2016-05-13 13:54,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,250,e89,30,75,124,0.12,0.21836042177053502,0.0262032506124642
67,2016-05-13 13:54,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,250,e90,13,72,124,0.052,0.23608918873096663,0.012276637814010264
67,2016-05-13 13:54,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,250,e92,7,29,124,0.028,0.631023687263279,0.01766866324337181
67,2016-05-13 13:54,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,250,e115,3,12,124,0.012,1.0142404391146103,0.012170885269375323
67,2016-05-13 13:54,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,250,e122,102,105,124,0.408,0.072232386092297,0.029470813525657173
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
68,2016-05-14 00:24,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,30,e18,1,78,124,0.03333333333333333,0.20132708247175465,0.006710902749058488
68,2016-05-14 00:24,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,30,e34,3,104,124,0.1,0.0763883458634547,0.007638834586345471
68,2016-05-14 00:24,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,30,e69,7,120,124,0.23333333333333334,0.014240439114610285,0.0033227691267424
68,2016-05-14 00:24,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,30,e90,10,72,124,0.3333333333333333,0.23608918873096663,0.07869639624365554
68,2016-05-14 00:24,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,30,e120,2,10,124,0.06666666666666667,1.0934216851622351,0.07289477901081567
68,2016-05-14 00:24,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,30,e122,7,105,124,0.23333333333333334,0.072232386092297,0.016854223421535967
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
69,2016-05-14 12:40,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,50,e18,1,78,124,0.02,0.20132708247175465,0.004026541649435093
69,2016-05-14 12:40,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,50,e30,8,29,124,0.16,0.631023687263279,0.10096378996212463
69,2016-05-14 12:40,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,50,e34,5,104,124,0.1,0.0763883458634547,0.007638834586345471
69,2016-05-14 12:40,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,50,e69,14,120,124,0.28,0.014240439114610285,0.003987322952090881
69,2016-05-14 12:40,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,50,e74,3,55,124,0.06,0.3530589956679912,0.02118353974007947
69,2016-05-14 12:40,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,50,e84,7,81,124,0.14,0.1849366662835853,0.025891133279701942
69,2016-05-14 12:40,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,50,e89,1,75,124,0.02,0.21836042177053502,0.004367208435410701
69,2016-05-14 12:40,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,50,e122,11,105,124,0.22,0.072232386092297,0.01589112494030534
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
70,2016-05-15 08:11,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,36,e30,10,29,124,0.2777777777777778,0.631023687263279,0.17528435757313304
70,2016-05-15 08:11,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,36,e69,8,120,124,0.2222222222222222,0.014240439114610285,0.0031645420254689523
70,2016-05-15 08:11,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,36,e89,3,75,124,0.08333333333333333,0.21836042177053502,0.01819670181421125
70,2016-05-15 08:11,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,36,e111,10,13,124,0.2777777777777778,0.9794783328553983,0.2720773146820551
70,2016-05-15 08:11,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,36,e122,5,105,124,0.1388888888888889,0.072232386092297,0.010032275846152362
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
71,2016-05-15 15:06,10.0,ISMM-1 SNIPER union all select (SQL Query Injection Vulnerability(union all select)) WEB_APP_VULNERABILITY,53,e16,3,7,124,0.05660377358490566,1.2483236451479782,0.07065982897064028
71,2016-05-15 15:06,10.0,ISMM-1 SNIPER union all select (SQL Query Injection Vulnerability(union all select)) WEB_APP_VULNERABILITY,53,e18,4,78,124,0.07547169811320754,0.20132708247175465,0.015194496790321105
71,2016-05-15 15:06,10.0,ISMM-1 SNIPER union all select (SQL Query Injection Vulnerability(union all select)) WEB_APP_VULNERABILITY,53,e32,2,54,124,0.03773584905660377,0.3610279253392666,0.01362369529582138
71,2016-05-15 15:06,10.0,ISMM-1 SNIPER union all select (SQL Query Injection Vulnerability(union all select)) WEB_APP_VULNERABILITY,53,e34,1,104,124,0.018867924528301886,0.0763883458634547,0.001441289544593485
71,2016-05-15 15:06,10.0,ISMM-1 SNIPER union all select (SQL Query Injection Vulnerability(union all select)) WEB_APP_VULNERABILITY,53,e39,1,2,124,0.018867924528301886,1.792391689498254,0.033818711122608563
71,2016-05-15 15:06,10.0,ISMM-1 SNIPER union all select (SQL Query Injection Vulnerability(union all select)) WEB_APP_VULNERABILITY,53,e55,6,87,124,0.11320754716981132,0.15390243254361655,0.017422916891730176
71,2016-05-15 15:06,10.0,ISMM-1 SNIPER union all select (SQL Query Injection Vulnerability(union all select)) WEB_APP_VULNERABILITY,53,e69,7,120,124,0.1320754716981132,0.014240439114610285,0.001880812713250415
71,2016-05-15 15:06,10.0,ISMM-1 SNIPER union all select (SQL Query Injection Vulnerability(union all select)) WEB_APP_VULNERABILITY,53,e74,1,55,124,0.018867924528301886,0.3530589956679912,0.00666149048430172
71,2016-05-15 15:06,10.0,ISMM-1 SNIPER union all select (SQL Query Injection Vulnerability(union all select)) WEB_APP_VULNERABILITY,53,e84,6,81,124,0.11320754716981132,0.1849366662835853,0.020936226371726638
71,2016-05-15 15:06,10.0,ISMM-1 SNIPER union all select (SQL Query Injection Vulnerability(union all select)) WEB_APP_VULNERABILITY,53,e89,2,75,124,0.03773584905660377,0.21836042177053502,0.008240015915869247
71,2016-05-15 15:06,10.0,ISMM-1 SNIPER union all select (SQL Query Injection Vulnerability(union all select)) WEB_APP_VULNERABILITY,53,e121,9,3,124,0.16981132075471697,1.6163004304425728,0.2744661108298708
71,2016-05-15 15:06,10.0,ISMM-1 SNIPER union all select (SQL Query Injection Vulnerability(union all select)) WEB_APP_VULNERABILITY,53,e122,11,105,124,0.20754716981132076,0.072232386092297,0.01499162730217485
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
72,2016-05-15 15:12,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability APP_VULNERABILITY,46,e16,2,7,124,0.043478260869565216,1.2483236451479782,0.05427494109339036
72,2016-05-15 15:12,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability APP_VULNERABILITY,46,e34,1,104,124,0.021739130434782608,0.0763883458634547,0.0016606162144229284
72,2016-05-15 15:12,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability APP_VULNERABILITY,46,e39,1,2,124,0.021739130434782608,1.792391689498254,0.03896503672822291
72,2016-05-15 15:12,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability APP_VULNERABILITY,46,e45,1,2,124,0.021739130434782608,1.792391689498254,0.03896503672822291
72,2016-05-15 15:12,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability APP_VULNERABILITY,46,e55,7,87,124,0.15217391304347827,0.15390243254361655,0.023419935387072086
72,2016-05-15 15:12,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability APP_VULNERABILITY,46,e69,8,120,124,0.17391304347826086,0.014240439114610285,0.0024765981068887452
72,2016-05-15 15:12,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability APP_VULNERABILITY,46,e74,2,55,124,0.043478260869565216,0.3530589956679912,0.015350391115999618
72,2016-05-15 15:12,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability APP_VULNERABILITY,46,e84,3,81,124,0.06521739130434782,0.1849366662835853,0.012061086931538172
72,2016-05-15 15:12,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability APP_VULNERABILITY,46,e89,1,75,124,0.021739130434782608,0.21836042177053502,0.0047469656906638045
72,2016-05-15 15:12,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability APP_VULNERABILITY,46,e121,10,3,124,0.21739130434782608,1.6163004304425728,0.35136965879186366
72,2016-05-15 15:12,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability APP_VULNERABILITY,46,e122,10,105,124,0.21739130434782608,0.072232386092297,0.015702692628760218
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
73,2016-05-15 23:59,10.0,ISMM-1 SNIPER -d allow_url_include=On (PHP 'php-cgi' query string parameter vul.B) WEB_APP_VULNERABILITY,16,e23,2,3,124,0.125,1.6163004304425728,0.2020375538053216
73,2016-05-15 23:59,10.0,ISMM-1 SNIPER -d allow_url_include=On (PHP 'php-cgi' query string parameter vul.B) WEB_APP_VULNERABILITY,16,e34,2,104,124,0.125,0.0763883458634547,0.009548543232931838
73,2016-05-15 23:59,10.0,ISMM-1 SNIPER -d allow_url_include=On (PHP 'php-cgi' query string parameter vul.B) WEB_APP_VULNERABILITY,16,e69,8,120,124,0.5,0.014240439114610285,0.007120219557305143
73,2016-05-15 23:59,10.0,ISMM-1 SNIPER -d allow_url_include=On (PHP 'php-cgi' query string parameter vul.B) WEB_APP_VULNERABILITY,16,e74,1,55,124,0.0625,0.3530589956679912,0.02206618722924945
73,2016-05-15 23:59,10.0,ISMM-1 SNIPER -d allow_url_include=On (PHP 'php-cgi' query string parameter vul.B) WEB_APP_VULNERABILITY,16,e122,3,105,124,0.1875,0.072232386092297,0.013543572392305688
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
74,2016-05-16 00:47,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),14,e3,5,9,124,0.35714285714285715,1.1391791757229102,0.4068497056153251
74,2016-05-16 00:47,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),14,e69,4,120,124,0.2857142857142857,0.014240439114610285,0.0040686968898886525
74,2016-05-16 00:47,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),14,e84,5,81,124,0.35714285714285715,0.1849366662835853,0.06604880938699476
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
75,2016-05-16 02:09,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),45,e3,4,9,124,0.08888888888888889,1.1391791757229102,0.10126037117536979
75,2016-05-16 02:09,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),45,e32,1,54,124,0.022222222222222223,0.3610279253392666,0.008022842785317036
75,2016-05-16 02:09,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),45,e33,6,1,124,0.13333333333333333,2.093421685162235,0.2791228913549647
75,2016-05-16 02:09,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),45,e49,1,1,124,0.022222222222222223,2.093421685162235,0.046520481892494116
75,2016-05-16 02:09,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),45,e69,9,120,124,0.2,0.014240439114610285,0.0028480878229220573
75,2016-05-16 02:09,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),45,e74,2,55,124,0.044444444444444446,0.3530589956679912,0.015691510918577387
75,2016-05-16 02:09,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),45,e90,14,72,124,0.3111111111111111,0.23608918873096663,0.07344996982741184
75,2016-05-16 02:09,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),45,e112,8,2,124,0.17777777777777778,1.792391689498254,0.3186474114663563
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
76,2016-05-16 10:13,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,60,e18,9,78,124,0.15,0.20132708247175465,0.030199062370763197
76,2016-05-16 10:13,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,60,e34,3,104,124,0.05,0.0763883458634547,0.0038194172931727355
76,2016-05-16 10:13,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,60,e55,6,87,124,0.1,0.15390243254361655,0.015390243254361655
76,2016-05-16 10:13,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,60,e66,1,3,124,0.016666666666666666,1.6163004304425728,0.026938340507376212
76,2016-05-16 10:13,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,60,e69,1,120,124,0.016666666666666666,0.014240439114610285,2.373406519101714E-4
76,2016-05-16 10:13,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,60,e74,4,55,124,0.06666666666666667,0.3530589956679912,0.02353726637786608
76,2016-05-16 10:13,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,60,e84,1,81,124,0.016666666666666666,0.1849366662835853,0.0030822777713930883
76,2016-05-16 10:13,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,60,e90,17,72,124,0.2833333333333333,0.23608918873096663,0.06689193680710721
76,2016-05-16 10:13,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,60,e122,18,105,124,0.3,0.072232386092297,0.0216697158276891
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
77,2016-05-16 12:12,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),184,e3,1,9,124,0.005434782608695652,1.1391791757229102,0.00619119117240712
77,2016-05-16 12:12,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),184,e18,43,78,124,0.23369565217391305,0.20132708247175465,0.04704926383850788
77,2016-05-16 12:12,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),184,e26,2,20,124,0.010869565217391304,0.7923916894982539,0.008612953146720151
77,2016-05-16 12:12,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),184,e28,1,15,124,0.005434782608695652,0.9173304261065539,0.004985491446231271
77,2016-05-16 12:12,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),184,e30,4,29,124,0.021739130434782608,0.631023687263279,0.013717906244853889
77,2016-05-16 12:12,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),184,e32,1,54,124,0.005434782608695652,0.3610279253392666,0.0019621082898873183
77,2016-05-16 12:12,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),184,e34,4,104,124,0.021739130434782608,0.0763883458634547,0.0016606162144229284
77,2016-05-16 12:12,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),184,e55,24,87,124,0.13043478260869565,0.15390243254361655,0.02007423033177607
77,2016-05-16 12:12,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),184,e65,1,26,124,0.005434782608695652,0.6784483371914171,0.003687219223866397
77,2016-05-16 12:12,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),184,e69,6,120,124,0.03260869565217391,0.014240439114610285,4.6436214504163973E-4
77,2016-05-16 12:12,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),184,e74,4,55,124,0.021739130434782608,0.3530589956679912,0.007675195557999809
77,2016-05-16 12:12,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),184,e89,15,75,124,0.08152173913043478,0.21836042177053502,0.01780112133998927
77,2016-05-16 12:12,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),184,e90,2,72,124,0.010869565217391304,0.23608918873096663,0.002566186834032246
77,2016-05-16 12:12,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),184,e91,1,7,124,0.005434782608695652,1.2483236451479782,0.006784367636673795
77,2016-05-16 12:12,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),184,e92,2,29,124,0.010869565217391304,0.631023687263279,0.0068589531224269445
77,2016-05-16 12:12,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),184,e122,72,105,124,0.391304347826087,0.072232386092297,0.028264846731768392
77,2016-05-16 12:12,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),184,e124,1,3,124,0.005434782608695652,1.6163004304425728,0.00878424146979659
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
78,2016-05-16 12:40,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),233,e2,3,12,124,0.012875536480686695,1.0142404391146103,0.013058889774007857
78,2016-05-16 12:40,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),233,e3,5,9,124,0.02145922746781116,1.1391791757229102,0.024445905058431548
78,2016-05-16 12:40,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),233,e18,45,78,124,0.19313304721030042,0.20132708247175465,0.03888291292372944
78,2016-05-16 12:40,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),233,e26,1,20,124,0.004291845493562232,0.7923916894982539,0.003400822701709244
78,2016-05-16 12:40,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),233,e27,1,2,124,0.004291845493562232,1.792391689498254,0.007692668195271476
78,2016-05-16 12:40,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),233,e28,2,15,124,0.008583690987124463,0.9173304261065539,0.00787408091078587
78,2016-05-16 12:40,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),233,e30,8,29,124,0.034334763948497854,0.631023687263279,0.021666049348095413
78,2016-05-16 12:40,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),233,e34,1,104,124,0.004291845493562232,0.0763883458634547,3.2784697795474124E-4
78,2016-05-16 12:40,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),233,e54,1,6,124,0.004291845493562232,1.3152704347785915,0.005644937488320135
78,2016-05-16 12:40,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),233,e55,25,87,124,0.1072961373390558,0.15390243254361655,0.01651313653901465
78,2016-05-16 12:40,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),233,e65,4,26,124,0.017167381974248927,0.6784483371914171,0.01164718175435909
78,2016-05-16 12:40,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),233,e69,13,120,124,0.055793991416309016,0.014240439114610285,7.945309377250374E-4
78,2016-05-16 12:40,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),233,e74,17,55,124,0.07296137339055794,0.3530589956679912,0.025759669211827686
78,2016-05-16 12:40,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),233,e80,1,3,124,0.004291845493562232,1.6163004304425728,0.006936911718637652
78,2016-05-16 12:40,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),233,e89,14,75,124,0.060085836909871244,0.21836042177053502,0.013120368690075065
78,2016-05-16 12:40,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),233,e91,1,7,124,0.004291845493562232,1.2483236451479782,0.005357612210935529
78,2016-05-16 12:40,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),233,e92,1,29,124,0.004291845493562232,0.631023687263279,0.0027082561685119267
78,2016-05-16 12:40,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),233,e93,1,10,124,0.004291845493562232,1.0934216851622351,0.00469279693202676
78,2016-05-16 12:40,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),233,e115,1,12,124,0.004291845493562232,1.0142404391146103,0.004352963258002619
78,2016-05-16 12:40,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),233,e122,87,105,124,0.37339055793991416,0.072232386092297,0.026970890944334074
78,2016-05-16 12:40,10.0,ISMM-1 SNIPER and sleep( (Blind SQL Sleep() Query Injection Vul-3),233,e124,1,3,124,0.004291845493562232,1.6163004304425728,0.006936911718637652
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
