id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
181,2016-04-14 22:21,1.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,3,e62,1,89,746,0.6666666666666666,2.126089230471621,1.4173928203144137
181,2016-04-14 22:21,1.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,3,e90,1,89,746,0.6666666666666666,2.126089230471621,1.4173928203144137
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
182,2016-04-15 08:18,1.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,5,e76,1,3,746,0.6,5.516113311535651,3.3096679869213905
182,2016-04-15 08:18,1.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,5,e111,2,6,746,0.7,4.822966130975706,3.376076291682994
182,2016-04-15 08:18,1.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,5,e122,2,787,746,0.7,-0.05350264821364241,-0.037451853749549686
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
183,2016-04-15 13:34,1.0,DOS-ISMM HTTP Abnormal Status DOS,23,e18,6,623,746,0.6304347826086957,0.18017908141630767,0.11359116002332441
183,2016-04-15 13:34,1.0,DOS-ISMM HTTP Abnormal Status DOS,23,e55,2,594,746,0.5434782608695652,0.22784628084111588,0.12382950045712819
183,2016-04-15 13:34,1.0,DOS-ISMM HTTP Abnormal Status DOS,23,e75,1,55,746,0.5217391304347826,2.60739241497129,1.3603786512893687
183,2016-04-15 13:34,1.0,DOS-ISMM HTTP Abnormal Status DOS,23,e89,6,518,746,0.6304347826086957,0.3647503579442778,0.2299513126170447
183,2016-04-15 13:34,1.0,DOS-ISMM HTTP Abnormal Status DOS,23,e115,1,83,746,0.5217391304347826,2.195884992407163,1.1456791264733024
183,2016-04-15 13:34,1.0,DOS-ISMM HTTP Abnormal Status DOS,23,e122,7,787,746,0.6521739130434783,-0.05350264821364241,-0.034893031443679834
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
184,2016-04-16 02:34,1.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,1,e90,1,89,746,1.0,2.126089230471621,2.126089230471621
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
185,2016-04-16 07:29,1.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,6,e18,1,623,746,0.5833333333333334,0.18017908141630767,0.10510446415951281
185,2016-04-16 07:29,1.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,6,e55,1,594,746,0.5833333333333334,0.22784628084111588,0.13291033049065093
185,2016-04-16 07:29,1.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,6,e69,1,319,746,0.5833333333333334,0.8495344974189163,0.4955617901610345
185,2016-04-16 07:29,1.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,6,e90,1,89,746,0.5833333333333334,2.126089230471621,1.2402187177751123
185,2016-04-16 07:29,1.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,6,e111,1,6,746,0.5833333333333334,4.822966130975706,2.8133969097358285
185,2016-04-16 07:29,1.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,6,e122,1,787,746,0.5833333333333334,-0.05350264821364241,-0.03120987812462474
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
186,2016-04-16 08:00,1.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,9,e18,1,623,746,0.5555555555555556,0.18017908141630767,0.10009948967572649
186,2016-04-16 08:00,1.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,9,e55,1,594,746,0.5555555555555556,0.22784628084111588,0.12658126713395326
186,2016-04-16 08:00,1.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,9,e62,1,89,746,0.5555555555555556,2.126089230471621,1.181160683595345
186,2016-04-16 08:00,1.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,9,e69,1,319,746,0.5555555555555556,0.8495344974189163,0.4719636096771757
186,2016-04-16 08:00,1.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,9,e89,1,518,746,0.5555555555555556,0.3647503579442778,0.20263908774682102
186,2016-04-16 08:00,1.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,9,e90,1,89,746,0.5555555555555556,2.126089230471621,1.181160683595345
186,2016-04-16 08:00,1.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,9,e122,3,787,746,0.6666666666666666,-0.05350264821364241,-0.03566843214242827
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
187,2016-04-16 10:36,1.0,ISMM-1 SNIPER javascript: Cross_Site_Scripting,6,e18,2,623,746,0.6666666666666666,0.18017908141630767,0.12011938761087178
187,2016-04-16 10:36,1.0,ISMM-1 SNIPER javascript: Cross_Site_Scripting,6,e62,1,89,746,0.5833333333333334,2.126089230471621,1.2402187177751123
187,2016-04-16 10:36,1.0,ISMM-1 SNIPER javascript: Cross_Site_Scripting,6,e69,3,319,746,0.75,0.8495344974189163,0.6371508730641873
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
188,2016-04-16 17:17,1.0,ISMM-1 SNIPER union all select (SQL Query Injection Vulnerability(union all select)) WEB_APP_VULNERABILITY,2,e102,1,2,746,0.75,5.921578419643816,4.441183814732862
188,2016-04-16 17:17,1.0,ISMM-1 SNIPER union all select (SQL Query Injection Vulnerability(union all select)) WEB_APP_VULNERABILITY,2,e122,1,787,746,0.75,-0.05350264821364241,-0.0401269861602318
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
189,2016-04-16 17:20,1.0,ISMM-1 SNIPER union+all+select (SQL Query Injection Vulnerability(union+all+select)) WEB_APP_VULNERABILITY,2,e102,1,2,746,0.75,5.921578419643816,4.441183814732862
189,2016-04-16 17:20,1.0,ISMM-1 SNIPER union+all+select (SQL Query Injection Vulnerability(union+all+select)) WEB_APP_VULNERABILITY,2,e122,1,787,746,0.75,-0.05350264821364241,-0.0401269861602318
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
190,2016-04-17 20:55,1.0,DOS-ISMM HTTP Abnormal Status DOS,6,e55,2,594,746,0.6666666666666666,0.22784628084111588,0.1518975205607439
190,2016-04-17 20:55,1.0,DOS-ISMM HTTP Abnormal Status DOS,6,e62,1,89,746,0.5833333333333334,2.126089230471621,1.2402187177751123
190,2016-04-17 20:55,1.0,DOS-ISMM HTTP Abnormal Status DOS,6,e69,1,319,746,0.5833333333333334,0.8495344974189163,0.4955617901610345
190,2016-04-17 20:55,1.0,DOS-ISMM HTTP Abnormal Status DOS,6,e122,2,787,746,0.6666666666666666,-0.05350264821364241,-0.03566843214242827
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
191,2016-04-17 21:50,1.0,DOS-ISMM HTTP Abnormal Status DOS,7,e18,2,623,746,0.6428571428571428,0.18017908141630767,0.11582940948191206
191,2016-04-17 21:50,1.0,DOS-ISMM HTTP Abnormal Status DOS,7,e55,1,594,746,0.5714285714285714,0.22784628084111588,0.13019787476635192
191,2016-04-17 21:50,1.0,DOS-ISMM HTTP Abnormal Status DOS,7,e69,2,319,746,0.6428571428571428,0.8495344974189163,0.5461293197693032
191,2016-04-17 21:50,1.0,DOS-ISMM HTTP Abnormal Status DOS,7,e122,2,787,746,0.6428571428571428,-0.05350264821364241,-0.034394559565912974
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
192,2016-04-18 13:26,1.0,DOS-ISMM HTTP Abnormal Status DOS,32,e18,2,623,746,0.53125,0.18017908141630767,0.09572013700241346
192,2016-04-18 13:26,1.0,DOS-ISMM HTTP Abnormal Status DOS,32,e26,2,98,746,0.53125,2.029758121533189,1.0783090020645067
192,2016-04-18 13:26,1.0,DOS-ISMM HTTP Abnormal Status DOS,32,e55,7,594,746,0.609375,0.22784628084111588,0.138843827387555
192,2016-04-18 13:26,1.0,DOS-ISMM HTTP Abnormal Status DOS,32,e69,2,319,746,0.53125,0.8495344974189163,0.4513152017537993
192,2016-04-18 13:26,1.0,DOS-ISMM HTTP Abnormal Status DOS,32,e84,1,287,746,0.515625,0.9552433844441397,0.4925473701040095
192,2016-04-18 13:26,1.0,DOS-ISMM HTTP Abnormal Status DOS,32,e89,2,518,746,0.53125,0.3647503579442778,0.19377362765789757
192,2016-04-18 13:26,1.0,DOS-ISMM HTTP Abnormal Status DOS,32,e92,1,132,746,0.515625,1.73192367761739,0.8930231462714667
192,2016-04-18 13:26,1.0,DOS-ISMM HTTP Abnormal Status DOS,32,e115,1,83,746,0.515625,2.195884992407163,1.1322531992099434
192,2016-04-18 13:26,1.0,DOS-ISMM HTTP Abnormal Status DOS,32,e122,14,787,746,0.71875,-0.05350264821364241,-0.03845502840355548
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
193,2016-04-18 13:32,1.0,DOS-ISMM HTTP Abnormal Status DOS,17,e18,2,623,746,0.5588235294117647,0.18017908141630767,0.10068831020323075
193,2016-04-18 13:32,1.0,DOS-ISMM HTTP Abnormal Status DOS,17,e26,1,98,746,0.5294117647058824,2.029758121533189,1.0745778290469825
193,2016-04-18 13:32,1.0,DOS-ISMM HTTP Abnormal Status DOS,17,e55,3,594,746,0.5882352941176471,0.22784628084111588,0.13402722402418582
193,2016-04-18 13:32,1.0,DOS-ISMM HTTP Abnormal Status DOS,17,e65,1,179,746,0.5294117647058824,1.4273397943630057,0.7556504793686502
193,2016-04-18 13:32,1.0,DOS-ISMM HTTP Abnormal Status DOS,17,e75,1,55,746,0.5294117647058824,2.60739241497129,1.380384219690683
193,2016-04-18 13:32,1.0,DOS-ISMM HTTP Abnormal Status DOS,17,e89,2,518,746,0.5588235294117647,0.3647503579442778,0.20383108238062583
193,2016-04-18 13:32,1.0,DOS-ISMM HTTP Abnormal Status DOS,17,e92,2,132,746,0.5588235294117647,1.73192367761739,0.9678397021979533
193,2016-04-18 13:32,1.0,DOS-ISMM HTTP Abnormal Status DOS,17,e122,5,787,746,0.6470588235294118,-0.05350264821364241,-0.03461936060882744
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
194,2016-04-18 14:54,1.0,DOS-ISMM HTTP Abnormal Status DOS,16,e18,3,623,746,0.59375,0.18017908141630767,0.10698132959093268
194,2016-04-18 14:54,1.0,DOS-ISMM HTTP Abnormal Status DOS,16,e26,1,98,746,0.53125,2.029758121533189,1.0783090020645067
194,2016-04-18 14:54,1.0,DOS-ISMM HTTP Abnormal Status DOS,16,e65,1,179,746,0.53125,1.4273397943630057,0.7582742657553468
194,2016-04-18 14:54,1.0,DOS-ISMM HTTP Abnormal Status DOS,16,e69,1,319,746,0.53125,0.8495344974189163,0.4513152017537993
194,2016-04-18 14:54,1.0,DOS-ISMM HTTP Abnormal Status DOS,16,e89,1,518,746,0.53125,0.3647503579442778,0.19377362765789757
194,2016-04-18 14:54,1.0,DOS-ISMM HTTP Abnormal Status DOS,16,e92,1,132,746,0.53125,1.73192367761739,0.9200844537342385
194,2016-04-18 14:54,1.0,DOS-ISMM HTTP Abnormal Status DOS,16,e105,1,15,746,0.53125,3.906675399101551,2.0754213057726987
194,2016-04-18 14:54,1.0,DOS-ISMM HTTP Abnormal Status DOS,16,e122,7,787,746,0.71875,-0.05350264821364241,-0.03845502840355548
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
195,2016-04-18 15:37,1.0,DOS-ISMM HTTP Abnormal Status DOS,16,e18,3,623,746,0.59375,0.18017908141630767,0.10698132959093268
195,2016-04-18 15:37,1.0,DOS-ISMM HTTP Abnormal Status DOS,16,e55,2,594,746,0.5625,0.22784628084111588,0.1281635329731277
195,2016-04-18 15:37,1.0,DOS-ISMM HTTP Abnormal Status DOS,16,e62,1,89,746,0.53125,2.126089230471621,1.1294849036880485
195,2016-04-18 15:37,1.0,DOS-ISMM HTTP Abnormal Status DOS,16,e69,2,319,746,0.5625,0.8495344974189163,0.4778631547981404
195,2016-04-18 15:37,1.0,DOS-ISMM HTTP Abnormal Status DOS,16,e75,2,55,746,0.5625,2.60739241497129,1.4666582334213507
195,2016-04-18 15:37,1.0,DOS-ISMM HTTP Abnormal Status DOS,16,e89,2,518,746,0.5625,0.3647503579442778,0.20517207634365625
195,2016-04-18 15:37,1.0,DOS-ISMM HTTP Abnormal Status DOS,16,e122,4,787,746,0.625,-0.05350264821364241,-0.03343915513352651
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
196,2016-04-18 15:43,1.0,DOS-ISMM HTTP Abnormal Status DOS,16,e18,2,623,746,0.5625,0.18017908141630767,0.10135073329667307
196,2016-04-18 15:43,1.0,DOS-ISMM HTTP Abnormal Status DOS,16,e60,1,30,746,0.53125,3.2135282185416054,1.7071868661002279
196,2016-04-18 15:43,1.0,DOS-ISMM HTTP Abnormal Status DOS,16,e62,1,89,746,0.53125,2.126089230471621,1.1294849036880485
196,2016-04-18 15:43,1.0,DOS-ISMM HTTP Abnormal Status DOS,16,e75,2,55,746,0.5625,2.60739241497129,1.4666582334213507
196,2016-04-18 15:43,1.0,DOS-ISMM HTTP Abnormal Status DOS,16,e89,4,518,746,0.625,0.3647503579442778,0.2279689737151736
196,2016-04-18 15:43,1.0,DOS-ISMM HTTP Abnormal Status DOS,16,e92,1,132,746,0.53125,1.73192367761739,0.9200844537342385
196,2016-04-18 15:43,1.0,DOS-ISMM HTTP Abnormal Status DOS,16,e122,5,787,746,0.65625,-0.05350264821364241,-0.03511111289020283
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
197,2016-04-18 15:52,1.0,DOS-ISMM HTTP Abnormal Status DOS,21,e16,1,19,746,0.5238095238095238,3.6702866210373206,1.9225310872100252
197,2016-04-18 15:52,1.0,DOS-ISMM HTTP Abnormal Status DOS,21,e18,2,623,746,0.5476190476190477,0.18017908141630767,0.09866949696607326
197,2016-04-18 15:52,1.0,DOS-ISMM HTTP Abnormal Status DOS,21,e28,1,20,746,0.5238095238095238,3.6189933266497696,1.8956631711022605
197,2016-04-18 15:52,1.0,DOS-ISMM HTTP Abnormal Status DOS,21,e55,2,594,746,0.5476190476190477,0.22784628084111588,0.12477296331775395
197,2016-04-18 15:52,1.0,DOS-ISMM HTTP Abnormal Status DOS,21,e60,1,30,746,0.5238095238095238,3.2135282185416054,1.6832766859027457
197,2016-04-18 15:52,1.0,DOS-ISMM HTTP Abnormal Status DOS,21,e62,1,89,746,0.5238095238095238,2.126089230471621,1.1136657873898967
197,2016-04-18 15:52,1.0,DOS-ISMM HTTP Abnormal Status DOS,21,e89,1,518,746,0.5238095238095238,0.3647503579442778,0.1910597113041455
197,2016-04-18 15:52,1.0,DOS-ISMM HTTP Abnormal Status DOS,21,e122,12,787,746,0.7857142857142857,-0.05350264821364241,-0.04203779502500475
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
198,2016-04-18 15:59,1.0,DOS-ISMM HTTP Abnormal Status DOS,9,e18,1,623,746,0.5555555555555556,0.18017908141630767,0.10009948967572649
198,2016-04-18 15:59,1.0,DOS-ISMM HTTP Abnormal Status DOS,9,e55,2,594,746,0.6111111111111112,0.22784628084111588,0.1392393938473486
198,2016-04-18 15:59,1.0,DOS-ISMM HTTP Abnormal Status DOS,9,e122,6,787,746,0.8333333333333333,-0.05350264821364241,-0.044585540178035336
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
199,2016-04-18 16:00,1.0,DOS-ISMM HTTP Abnormal Status DOS,21,e18,4,623,746,0.5952380952380952,0.18017908141630767,0.10724945322399267
199,2016-04-18 16:00,1.0,DOS-ISMM HTTP Abnormal Status DOS,21,e32,1,146,746,0.5238095238095238,1.6311189784954245,0.8543956554023653
199,2016-04-18 16:00,1.0,DOS-ISMM HTTP Abnormal Status DOS,21,e55,3,594,746,0.5714285714285714,0.22784628084111588,0.13019787476635192
199,2016-04-18 16:00,1.0,DOS-ISMM HTTP Abnormal Status DOS,21,e60,1,30,746,0.5238095238095238,3.2135282185416054,1.6832766859027457
199,2016-04-18 16:00,1.0,DOS-ISMM HTTP Abnormal Status DOS,21,e84,2,287,746,0.5476190476190477,0.9552433844441397,0.5231094724336957
199,2016-04-18 16:00,1.0,DOS-ISMM HTTP Abnormal Status DOS,21,e89,3,518,746,0.5714285714285714,0.3647503579442778,0.20842877596815873
199,2016-04-18 16:00,1.0,DOS-ISMM HTTP Abnormal Status DOS,21,e92,2,132,746,0.5476190476190477,1.73192367761739,0.9484343948857137
199,2016-04-18 16:00,1.0,DOS-ISMM HTTP Abnormal Status DOS,21,e122,5,787,746,0.6190476190476191,-0.05350264821364241,-0.033120686989397685
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
200,2016-04-18 16:02,1.0,DOS-ISMM HTTP Abnormal Status DOS,18,e18,2,623,746,0.5555555555555556,0.18017908141630767,0.10009948967572649
200,2016-04-18 16:02,1.0,DOS-ISMM HTTP Abnormal Status DOS,18,e32,2,146,746,0.5555555555555556,1.6311189784954245,0.9061772102752359
200,2016-04-18 16:02,1.0,DOS-ISMM HTTP Abnormal Status DOS,18,e55,3,594,746,0.5833333333333334,0.22784628084111588,0.13291033049065093
200,2016-04-18 16:02,1.0,DOS-ISMM HTTP Abnormal Status DOS,18,e89,1,518,746,0.5277777777777778,0.3647503579442778,0.19250713335947994
200,2016-04-18 16:02,1.0,DOS-ISMM HTTP Abnormal Status DOS,18,e122,10,787,746,0.7777777777777778,-0.05350264821364241,-0.04161317083283299
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
201,2016-04-18 16:09,1.0,ISMM-2 SNIPER applist.asp WEB_APP_VULNERABILITY,14,e18,2,623,746,0.5714285714285714,0.18017908141630767,0.10295947509503295
201,2016-04-18 16:09,1.0,ISMM-2 SNIPER applist.asp WEB_APP_VULNERABILITY,14,e32,2,146,746,0.5714285714285714,1.6311189784954245,0.9320679877116711
201,2016-04-18 16:09,1.0,ISMM-2 SNIPER applist.asp WEB_APP_VULNERABILITY,14,e55,3,594,746,0.6071428571428571,0.22784628084111588,0.13833524193924893
201,2016-04-18 16:09,1.0,ISMM-2 SNIPER applist.asp WEB_APP_VULNERABILITY,14,e75,1,55,746,0.5357142857142857,2.60739241497129,1.3968173651631912
201,2016-04-18 16:09,1.0,ISMM-2 SNIPER applist.asp WEB_APP_VULNERABILITY,14,e89,2,518,746,0.5714285714285714,0.3647503579442778,0.20842877596815873
201,2016-04-18 16:09,1.0,ISMM-2 SNIPER applist.asp WEB_APP_VULNERABILITY,14,e122,4,787,746,0.6428571428571428,-0.05350264821364241,-0.034394559565912974
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
202,2016-04-18 16:33,1.0,DOS-ISMM HTTP Abnormal Status DOS,11,e18,1,623,746,0.5454545454545454,0.18017908141630767,0.09827949895434963
202,2016-04-18 16:33,1.0,DOS-ISMM HTTP Abnormal Status DOS,11,e32,1,146,746,0.5454545454545454,1.6311189784954245,0.8897012609975042
202,2016-04-18 16:33,1.0,DOS-ISMM HTTP Abnormal Status DOS,11,e49,1,1,746,0.5454545454545454,6.61472560020376,3.608032145565687
202,2016-04-18 16:33,1.0,DOS-ISMM HTTP Abnormal Status DOS,11,e55,2,594,746,0.5909090909090909,0.22784628084111588,0.1346364386788412
202,2016-04-18 16:33,1.0,DOS-ISMM HTTP Abnormal Status DOS,11,e60,1,30,746,0.5454545454545454,3.2135282185416054,1.7528335737499665
202,2016-04-18 16:33,1.0,DOS-ISMM HTTP Abnormal Status DOS,11,e69,1,319,746,0.5454545454545454,0.8495344974189163,0.4633824531375907
202,2016-04-18 16:33,1.0,DOS-ISMM HTTP Abnormal Status DOS,11,e89,2,518,746,0.5909090909090909,0.3647503579442778,0.2155343024216187
202,2016-04-18 16:33,1.0,DOS-ISMM HTTP Abnormal Status DOS,11,e122,2,787,746,0.5909090909090909,-0.05350264821364241,-0.03161520121715233
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
203,2016-04-18 17:29,1.0,DOS-ISMM HTTP Abnormal Status DOS,8,e18,1,623,746,0.5625,0.18017908141630767,0.10135073329667307
203,2016-04-18 17:29,1.0,DOS-ISMM HTTP Abnormal Status DOS,8,e32,1,146,746,0.5625,1.6311189784954245,0.9175044254036763
203,2016-04-18 17:29,1.0,DOS-ISMM HTTP Abnormal Status DOS,8,e60,1,30,746,0.5625,3.2135282185416054,1.807609622929653
203,2016-04-18 17:29,1.0,DOS-ISMM HTTP Abnormal Status DOS,8,e89,2,518,746,0.625,0.3647503579442778,0.2279689737151736
203,2016-04-18 17:29,1.0,DOS-ISMM HTTP Abnormal Status DOS,8,e122,3,787,746,0.6875,-0.05350264821364241,-0.036783070646879155
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
204,2016-04-18 17:33,1.0,DOS-ISMM HTTP Abnormal Status DOS,5,e18,1,623,746,0.6,0.18017908141630767,0.1081074488497846
204,2016-04-18 17:33,1.0,DOS-ISMM HTTP Abnormal Status DOS,5,e69,1,319,746,0.6,0.8495344974189163,0.5097206984513497
204,2016-04-18 17:33,1.0,DOS-ISMM HTTP Abnormal Status DOS,5,e89,1,518,746,0.6,0.3647503579442778,0.21885021476656666
204,2016-04-18 17:33,1.0,DOS-ISMM HTTP Abnormal Status DOS,5,e122,2,787,746,0.7,-0.05350264821364241,-0.037451853749549686
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
205,2016-04-18 17:36,1.0,DOS-ISMM HTTP Abnormal Status DOS,9,e18,1,623,746,0.5555555555555556,0.18017908141630767,0.10009948967572649
205,2016-04-18 17:36,1.0,DOS-ISMM HTTP Abnormal Status DOS,9,e32,1,146,746,0.5555555555555556,1.6311189784954245,0.9061772102752359
205,2016-04-18 17:36,1.0,DOS-ISMM HTTP Abnormal Status DOS,9,e122,7,787,746,0.8888888888888888,-0.05350264821364241,-0.04755790952323769
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
206,2016-04-18 18:26,1.0,DOS-ISMM HTTP Abnormal Status DOS,17,e18,2,623,746,0.5588235294117647,0.18017908141630767,0.10068831020323075
206,2016-04-18 18:26,1.0,DOS-ISMM HTTP Abnormal Status DOS,17,e32,1,146,746,0.5294117647058824,1.6311189784954245,0.8635335768505189
206,2016-04-18 18:26,1.0,DOS-ISMM HTTP Abnormal Status DOS,17,e55,1,594,746,0.5294117647058824,0.22784628084111588,0.12062450162176723
206,2016-04-18 18:26,1.0,DOS-ISMM HTTP Abnormal Status DOS,17,e89,3,518,746,0.5882352941176471,0.3647503579442778,0.2145590340848693
206,2016-04-18 18:26,1.0,DOS-ISMM HTTP Abnormal Status DOS,17,e93,1,31,746,0.5294117647058824,3.1807383957186146,1.6839203271451488
206,2016-04-18 18:26,1.0,DOS-ISMM HTTP Abnormal Status DOS,17,e122,9,787,746,0.7647058823529411,-0.05350264821364241,-0.04091378981043243
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
207,2016-04-18 18:59,1.0,DOS-ISMM HTTP Abnormal Status DOS,16,e18,1,623,746,0.53125,0.18017908141630767,0.09572013700241346
207,2016-04-18 18:59,1.0,DOS-ISMM HTTP Abnormal Status DOS,16,e36,1,2,746,0.53125,5.921578419643816,3.1458385354357774
207,2016-04-18 18:59,1.0,DOS-ISMM HTTP Abnormal Status DOS,16,e55,4,594,746,0.625,0.22784628084111588,0.14240392552569742
207,2016-04-18 18:59,1.0,DOS-ISMM HTTP Abnormal Status DOS,16,e122,10,787,746,0.8125,-0.05350264821364241,-0.04347090167358446
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
208,2016-04-18 20:50,1.0,DOS-ISMM HTTP Abnormal Status DOS,5,e32,1,146,746,0.6,1.6311189784954245,0.9786713870972547
208,2016-04-18 20:50,1.0,DOS-ISMM HTTP Abnormal Status DOS,5,e34,1,143,746,0.6,1.6518809699438535,0.991128581966312
208,2016-04-18 20:50,1.0,DOS-ISMM HTTP Abnormal Status DOS,5,e89,1,518,746,0.6,0.3647503579442778,0.21885021476656666
208,2016-04-18 20:50,1.0,DOS-ISMM HTTP Abnormal Status DOS,5,e122,2,787,746,0.7,-0.05350264821364241,-0.037451853749549686
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
209,2016-04-19 00:30,1.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,1,e90,1,89,746,1.0,2.126089230471621,2.126089230471621
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
210,2016-04-19 13:45,1.0,DOS-ISMM HTTP Abnormal Status DOS,28,e18,3,623,746,0.5535714285714286,0.18017908141630767,0.09974199149831318
210,2016-04-19 13:45,1.0,DOS-ISMM HTTP Abnormal Status DOS,28,e26,1,98,746,0.5178571428571429,2.029758121533189,1.0511247415082587
210,2016-04-19 13:45,1.0,DOS-ISMM HTTP Abnormal Status DOS,28,e55,5,594,746,0.5892857142857143,0.22784628084111588,0.13426655835280044
210,2016-04-19 13:45,1.0,DOS-ISMM HTTP Abnormal Status DOS,28,e65,1,179,746,0.5178571428571429,1.4273397943630057,0.739158107795128
210,2016-04-19 13:45,1.0,DOS-ISMM HTTP Abnormal Status DOS,28,e89,7,518,746,0.625,0.3647503579442778,0.2279689737151736
210,2016-04-19 13:45,1.0,DOS-ISMM HTTP Abnormal Status DOS,28,e92,1,132,746,0.5178571428571429,1.73192367761739,0.8968890473375771
210,2016-04-19 13:45,1.0,DOS-ISMM HTTP Abnormal Status DOS,28,e122,10,787,746,0.6785714285714286,-0.05350264821364241,-0.03630536843068592
id,time,time_period,attack_name,total events, event_id,event_count, occurences,Total attack,TF,IDF,TFIDF
211,2016-04-19 13:59,1.0,DOS-ISMM HTTP Abnormal Status DOS,22,e18,4,623,746,0.5909090909090909,0.18017908141630767,0.10646945720054544
211,2016-04-19 13:59,1.0,DOS-ISMM HTTP Abnormal Status DOS,22,e55,2,594,746,0.5454545454545454,0.22784628084111588,0.12427978954969957
211,2016-04-19 13:59,1.0,DOS-ISMM HTTP Abnormal Status DOS,22,e62,1,89,746,0.5227272727272727,2.126089230471621,1.1113648250192563
211,2016-04-19 13:59,1.0,DOS-ISMM HTTP Abnormal Status DOS,22,e65,3,179,746,0.5681818181818181,1.4273397943630057,0.810988519524435
211,2016-04-19 13:59,1.0,DOS-ISMM HTTP Abnormal Status DOS,22,e69,1,319,746,0.5227272727272727,0.8495344974189163,0.4440748509235244
